id,label,mint_count_per_week,burn_count_per_week,mint_ratio,swap_ratio,burn_ratio,mint_mean_period,swap_mean_period,burn_mean_period,swap_in_per_week,swap_out_per_week,swap_rate,lp_avg,lp_std,lp_creator_holding_ratio,lp_lock_ratio,token_burn_ratio,token_creator_holding_ratio,number_of_token_creation_of_creator
0x5ecdc0d5d89fa727612d271bc040043120381757,False,0.9949986838641749,0.0,0.000999000999000999,0.999000999000999,0.0,0.0,0.48125,0.0,734.309028691761,260.68965517241384,2.806083650190114,33.33333333,46.30410475,0.0,0.988139155,0.0,0.195372275,1
0x24717ce1c12f399e57fc3ae1420832eb6acb17a3,False,4.18959873924112,3.14219905443084,0.03864734299516908,0.9323671497584541,0.028985507246376812,0.05637385012544086,0.12359742573537433,0.20809002654255898,41.8959873924112,59.178082191780824,0.7017543859649122,33.33333333,46.43980527,0.0,0.990066316,0.0,0.009966424,1
0xf3e0e2b277fa9b0756a4089eed3be1c1e87fef89,True,4.056153039298007,2.433691823578804,0.00496031746031746,0.9920634920634921,0.002976190476190476,0.3689371438316256,0.04514900450495261,0.6147341793738542,554.8817357759673,256.348872083634,2.1577287066246056,33.33333333,46.45969947,0.980445587,0.009903491,0.0,0.024015219,1
0xf9446f3fca6db27aacfb15479ab11469fd7fe292,False,6.334368900008248,2.375388337503093,0.00791295746785361,0.9891196834817013,0.002967359050445104,0.4005395106675973,0.03650814610804047,0.6447026717725252,535.254172050697,256.54194045033404,2.08,33.33333333,46.55708721,0.0,0.991742253,3.61e-09,0.014120864,1
0x1961f58d5df0e414d939f7c5a032b0e58671a0d7,False,1.0013153853731465,0.0,0.010752688172043012,0.989247311827957,0.0,0.2889967192242847,0.6786381548081849,0.0,49.56511157597075,42.55590387835873,1.1511627906976745,33.33333333,46.59346238,0.0,0.992255215,0.7540624,0.008198446,1
0x0f1934be31228232be7b4b6651f8fc42b9a9218a,False,6.284009440263615,2.6931469029701205,0.006930693069306931,0.9900990099009901,0.0029702970297029703,0.18296328544478305,0.06641996807429981,0.6694819329560296,609.5489157055706,288.1667186178029,2.108695652173913,33.33333333,46.59636676,0.0,0.992304905,0.5,0.0,1
0x9825d77d83d298c322f1fe3fe8bdd4c11469deaf,False,35.120671515692536,17.216015448868887,0.047397769516728624,0.929368029739777,0.023234200743494422,0.24789725436274007,0.09068867662331963,0.320608370024721,426.2685425139937,262.3720754407619,1.6204188481675392,33.33333333,46.59851535,0.0,0.992327424,0.0,0.0,1
0x4f1e124cf5539a1d0e265087b1a8fbc6f68f00a4,False,5.004190844349642,3.002514506609785,0.015455950540958269,0.9752704791344667,0.00927357032457496,0.22398958573139202,0.35349717698459887,0.11021601988780812,206.17266278720524,109.59177949125716,1.8727272727272728,33.33333333,46.60034731,6.64e-07,0.992347719,5.05e-08,0.008561084,1
0xc5955929f847b60220a1511699180783e58bacb0,False,1.1372717887773387,0.5686358943886693,0.0019940179461615153,0.9970089730807578,0.0009970089730807576,0.25580102790334747,0.24381318140009328,0.30594727963068713,313.8870137025455,254.7488806861239,1.2293986636971046,33.33333333,46.82832417,0.0,0.99558312,0.33834967,0.026600009,1
0x43ba86ecaa855ef23c7692847197539e46796222,False,1.5969391998669218,0.7984695999334609,0.0019940179461615153,0.9970089730807578,0.0009970089730807576,0.04076672628055212,0.15348937759173004,1.0,497.4465607585461,301.02303917491474,1.6481481481481481,33.33333333,46.83388284,0.0,0.995659733,0.74974122,0.04141398,1
0xcd2c7205e0a6ed1b6cb5b6a24afd8f6a170e7c99,False,58.12078064562629,2.0757421659152246,0.21374045801526717,0.7786259541984732,0.007633587786259542,0.19204818471798796,0.11473577499935016,0.32421452894016645,113.47390507003227,98.25179585332063,1.1468531468531469,33.33333333,46.8502203,0.0,0.995891867,0.0,0.0,1
0x33347912e2a382b4604f7f0c879bb73ca388b2b6,False,5.006701264341078,2.002680505736431,0.009861932938856016,0.9861932938856016,0.0039447731755424065,0.12060061573557522,0.0044911892118617795,0.6791278239864983,329.94161332007707,170.72851311403076,1.9269005847953216,33.33333333,46.86492673,0.617112297,0.378990117,0.0,0.223696848,1
0x07c3cef49becadd14917508fa527b240efb960f1,True,3.026633170858647,2.2699748781439855,0.14285714285714285,0.75,0.10714285714285714,0.04302225147040678,0.1787572492082425,0.6589427466787315,14.376507561578574,1.5133165854293236,6.333333333333333,33.33333333,46.86785147,0.996143017,-3.04e-16,0.0,-7.21e-17,1
0x5e4112af7fbd5200d254ff852302b991bff97b64,True,3.3935775646816553,3.3935775646816553,0.07228915662650602,0.8554216867469879,0.07228915662650602,0.1220156981275053,0.07773500906323598,0.46851117512066376,29.976601821354624,10.180732694044966,2.789473684210526,33.33333333,46.88138028,0.996334596,0.0,0.0,0.079868811,4
0x7fe817dc77b8f7f4a53a2ef9385b193298769ffe,True,3.537152381787876,0.884288095446969,0.003980099502487562,0.9950248756218906,0.0009950248756218905,0.5376042456406368,0.1502779883750316,0.9798837503158959,520.8456882182647,363.44240722870427,1.4296116504854368,33.33333333,46.90207797,0.996628874,-3.91e-14,0.0,1e-16,1
0x34997ab4cb7ff8c0552b74bb712bfbfbb24af7fe,False,4.215096778914759,2.6344354868217246,0.007897334649555774,0.9871668311944719,0.004935834155972359,0.21059929217749332,0.07049683836825184,0.26563230793593506,321.9280164896147,204.95908087473015,1.5666666666666667,33.33333333,46.93207902,0.0,0.997051485,0.012978292,0.000289512,1
0x6b1675ca3ce3898546570f8ddb6121436b33c48d,False,3.228350554672581,0.0,0.00398406374501992,0.9960159362549801,0.0,0.6051908882755377,0.0034587475183486555,0.0,645.6701109345162,161.41752773362904,3.9800995024875623,33.33333333,46.94708207,0.0,0.997265114,0.24762425,0.001111109,1
0x98904add2880c06e7a9ba444dc463d034f29ecf4,False,12.306961837497774,8.717431301560923,0.023054755043227664,0.9606147934678194,0.01633045148895293,0.31841706837443223,0.0049684144579990605,0.4578198144893236,351.26120244524895,161.5288741171583,2.1677215189873418,33.33333333,46.9585059,0.0,0.99742523,0.170704728,0.006345555,1
0x51b452e851814d9523ef7f1539804254ceb394a5,True,0.5269945279007354,0.0,0.023255813953488372,0.9767441860465116,0.0,0.0,0.21034558986073246,0.0,15.809835837022062,6.3239343348088255,2.3076923076923075,33.33333333,46.99960995,0.998008101,0.0,0.0,0.0,1
0x6851980b723b4c02dc67e65dd438f35111a7eedf,False,1.5483038546314716,0.5161012848771571,0.003601440576230492,0.9951980792316927,0.0012004801920768306,0.09981959676438068,0.12628402840601485,0.7718066599302018,224.50405892156337,203.3439062415999,1.1012658227848102,33.33333333,47.03629773,0.0,0.998526501,0.115642919,0.143114155,1
0x2d703d5c1924f5791f1b889a58c25b04d878a39d,False,2.001845285626218,1.000922642813109,0.004210526315789474,0.9936842105263158,0.002105263157894737,0.10783935330511774,0.15859264351441563,0.3617847055997747,267.74680695250663,204.6886804552808,1.3048780487804879,33.33333333,47.06730383,0.0,0.998965267,0.0,0.001970406,1
0x5a95ecef7cc5f8b93b31dfe09a5f1c4fdfe6ad5f,True,4.089601057175784,2.3369148898147336,0.12280701754385964,0.8070175438596491,0.07017543859649122,0.023493823345592933,0.08033948946472093,0.26776267335174986,15.189946783795769,11.684574449073668,1.2380952380952381,33.33333333,47.08223741,0.996179179,0.00299753,0.274496129,0.0,1
0xd561235046bb35e4ca93995ae39db2045af62b9a,False,1.0664381442071937,0.0,0.001996007984031936,0.998003992015968,0.0,0.4999990556112745,0.20263748883260332,0.0,387.6502654193149,145.56880668428195,2.653284671532847,33.33333333,47.08949652,0.999279258,-3.92e-16,0.0,0.0,1
0x2181e8409522c8f873d9ce1c5bbdf0aa433c01f2,False,9.720737734560212,4.860368867280106,0.017526777020447908,0.9737098344693281,0.008763388510223954,0.11192063908059366,0.003370121235064015,0.2788076448948293,402.87057499899544,137.17041025434966,2.925490196078431,33.33333333,47.10543973,0.0,0.999504813,0.435733633,0.005308203,1
0x465d676bc576eac77f3a69c5454a84294cea5092,False,3.2706241386986905,3.2706241386986905,0.005928853754940711,0.9881422924901185,0.005928853754940711,0.32825387893713853,0.005805279436035925,0.7478824599326747,415.3692656147337,129.7347575017147,3.188284518828452,33.33333333,47.11927825,0.0,0.999700535,4.22e-08,0.01634769,2
0x2a12aa79c5f95ed9fd29faf4273ec7b3f8ca7258,False,6.598763235461973,4.0607773756689065,0.012732615083251714,0.9794319294809011,0.007835455435847209,0.21963504097522396,0.016700301348568935,0.20745496816068287,341.1052995561882,166.49187240242517,2.0425531914893615,33.33333333,47.13244603,0.0,0.999886776,0.076124656,0.106901981,1
0x19efce528dbbf6ebc438904c00a82b33e9104dbf,True,24.4081250172257,55.9600915029077,0.03612334801762115,0.8810572687224669,0.0828193832599119,0.26600247127387355,0.06980132514764402,0.3834317626798727,373.8610368492131,221.45908552214536,1.6836461126005362,33.33333333,47.13684369,0.192824241,0.807124729,0.544064191,0.0,1
0x68bb61c2021eb3ea84f2b561c5d04d6f93fa1279,False,1.5404384187583016,0.7702192093791508,0.0019940179461615153,0.9970089730807578,0.0009970089730807576,0.4999972288575688,0.041129295963553934,0.9622071595235852,461.3613064181113,308.8579029610395,1.4900497512437811,33.33333333,47.13971022,0.0,0.999989508,0.150000707,0.0,5
0x6425fd915d172d57e949703b8974a51208db60ac,True,11.319024432847879,0.6288346907137711,0.017664376840039256,0.9813542688910697,0.0009813542688910696,0.6563299241692089,0.0015519120172335066,0.13891013196854718,408.74254896395115,220.09214174981986,1.8518518518518519,33.33333333,47.13981635,0.989991099,0.00999991,0.0,0.0,1
0x22aafd2930871eed6eb66bfa15d0935d78214e14,False,3.045850167640108,1.522925083820054,0.003976143141153081,0.9940357852882704,0.0019880715705765406,0.04624698486759808,0.13708889956244294,0.21039158454774334,438.6024241401756,322.86011776985146,1.3552941176470588,33.33333333,47.14008191,0.0,0.999994765,0.0,0.004852355,1
0xa3c063b2484b9adc4e2dca4967363c1127c258cc,True,5.668274212940524,6.478027671932028,0.019444444444444445,0.9583333333333334,0.022222222222222223,0.34328683829014595,0.4169493433924022,0.5132869790420426,217.82368046871443,61.541262883354264,3.4935064935064934,33.33333333,47.14013412,0.999995503,-3.36e-13,0.0,0.719969344,1
0xfa097fa7a36c6845b7f48b1e895ab225b93417d1,True,3.4376576410154387,4.297072051269298,0.015151515151515152,0.9659090909090909,0.01893939393939394,0.07255268610703998,0.4861879011472179,0.7677363925809875,174.46112528153353,44.6895493332007,3.830188679245283,33.33333333,47.14045208,1.0,9.88e-14,0.0,0.677740393,2
0xd280e59996877fc796776cdc5ff8c35a884403e7,True,2.6117297527608563,1.7411531685072377,0.02,0.9666666666666667,0.013333333333333334,0.4416318177773823,0.4197215054720171,0.9726621585550316,84.44592867260103,41.7876760441737,1.9795918367346939,33.33333333,47.14045208,1.0,5e-14,0.0,0.65,1
0x212ec2cb4b5e2c89638a7dcc21779f42d0d72c8c,True,4.567168642400059,1.8268674569600238,0.040983606557377046,0.9426229508196722,0.01639344262295082,0.5378857930456933,0.35171066175829163,0.7565294764206082,74.90156573536098,30.143313039840393,2.411764705882353,33.33333333,47.14045208,1.0,6.71e-14,0.0,0.700264368,1
0xf76439206276adcaec861af77e4e27b030722353,True,3.349773884724134,0.8374434711810335,0.017543859649122806,0.9780701754385965,0.0043859649122807015,0.3951515358012913,0.27733862587096886,0.6859230992010086,135.6658423313274,51.08405174204304,2.6129032258064515,33.33333333,47.14045208,1.0,-9.39e-14,0.0,0.8,1
0xdafd9cf3a155576f235a86795b044b2a87e667a2,True,2.7354633281470493,0.9118211093823498,0.02054794520547945,0.9726027397260274,0.00684931506849315,0.026569552728764875,0.4281903980303652,1.0,87.53482650070558,41.94377103158809,2.0425531914893615,33.33333333,47.14045208,1.0,-4.78e-14,0.0,0.85,1
0xfccfea8860dd2fd7d6d89366f7a811dbfdcf7453,False,35.03727924800941,0.0,0.12773722627737227,0.8722627737226277,0.0,0.7584310528522169,0.6154581591448735,0.0,166.67734270838764,72.57722129944807,2.280821917808219,50.0,1.11049293,0.0,0.511104929,0.501113118,0.003428472,1
0x391ef5e7bd32ea7d721ee305d80159310279691e,False,111.29041946140755,0.5766342977275003,0.16164154103852596,0.8375209380234506,0.0008375209380234506,0.2370840793162855,0.04960758481685415,0.7360717945253297,348.28711582741016,228.3471819000901,1.521410579345088,50.0,2.369102518,0.0,0.476308975,0.530399319,7.92e-16,1
0x9e0f4648d2cc986196580184ed9459aba16262bf,False,2.53158622629568,0.0,0.2777777777777778,0.7222222222222222,0.0,0.43952430694513217,0.20698040386089386,0.0,3.544220716813952,3.037903471554816,1.0,50.0,2.661630137,0.526616294,7.07e-09,1e-18,0.66972049,1
0x81fa7ecd239e5a8642e1ecc7f309a89321bcb879,False,89.509323887905,0.0,0.17395529640427598,0.826044703595724,0.0,0.5231265111448483,0.45636160972689416,0.0,239.5249505156787,185.51932492968018,1.2876344086021505,50.0,2.909566277,0.0,0.529095663,0.5,0.0195,1
0xe2d56db513382bc58b4938a47450e9c0d94bf0ff,False,12.060349606563,0.0,0.11764705882352941,0.8823529411764706,0.0,0.6545776027486714,0.42605662102291564,0.0,67.53795779675279,22.9146642524697,2.871794871794872,50.0,4.504004129,0.0,0.545040041,0.0,0.01,1
0xf50762ac9c4ea709c044462441f0e94a399b438f,False,2.0472408960740904,2.0472408960740904,0.08,0.84,0.08,0.26332667692862394,0.38334997434510687,0.2688892818016669,12.283445376444543,9.212584032333409,1.263157894736842,50.0,4.896041796,0.548960418,3.09e-10,0.08,0.62525964,1
0x088cc5294973dbd7389282ac0f0787d3575fbe26,False,8.784861630055957,0.0,0.12056737588652482,0.8794326241134752,0.0,0.2813710599971357,0.5181734759369635,0.0,42.374038450858144,21.703775791902952,1.9069767441860466,50.0,5.00035714,0.0,0.0,2.5e-05,0.783323573,2
0x5c4cf7329a129ba19e5c15f9dee1332a98e475be,False,132.92296668217568,0.5015961006874554,0.2093206951026856,0.7898894154818326,0.0007898894154818325,0.6095904657784079,0.5312180194391889,0.9939895266003385,325.03427324547107,176.5618274419843,1.8356940509915014,50.0,5.584326961,0.0,0.55584327,0.506913963,0.0,1
0x96977cde397ee7acf7876d6be0f13bbf2bc6bbf5,False,35.638062135554904,0.0,0.0787139689578714,0.9212860310421286,0.0,0.173808643024492,0.20804880406056184,0.0,253.98393578296876,163.13197456415978,1.5521472392638036,50.0,5.995953107,0.05192801,0.508031521,0.500001379,0.004,1
0x0855ff6b8a63cc757fcbb14a0b3dc17fde67c6c0,True,3.5647591027196417,2.9706325855997013,0.07407407407407407,0.8641975308641975,0.06172839506172839,0.44314499050016337,0.5227015841128847,0.444001791052001,31.488705407356836,10.100150791038985,2.9444444444444446,50.0,7.060739819,1.0,-0.429392601,0.0,0.720928951,2
0x6483c945183b136260647672d29d1e9268803ae7,False,2.349529404566393,1.7621470534247947,0.06349206349206349,0.8888888888888888,0.047619047619047616,0.1889524141291223,0.191868716944449,0.5368703998794877,27.019588152513517,5.873823511415982,4.181818181818182,50.0,7.564712127,0.424352878,5.16e-10,0.0,0.010008,1
0x3c5305d7c4967181205f565ac464b645e633fd8a,False,1.7249763628610992,0.0,0.08333333333333333,0.9166666666666666,0.0,0.0462629761373889,0.19570244848434568,0.0,12.937322721458244,6.037417270013847,1.875,50.0,8.705447597,0.0,0.587054476,0.0,7.86e-17,1
0xde385fc6e57f289d1efd41c8968e411d747d0215,True,1.554048671941045,0.7770243359705225,0.18181818181818182,0.7272727272727273,0.09090909090909091,0.11624624036322989,0.3194625303939984,1.0,1.554048671941045,4.662146015823135,0.2857142857142857,50.0,10.61556214,0.0,0.0,8.89e-08,0.046682707,1
0x5a66e2b44509817c0271a75e0f48e1693f867ee2,False,72.5602269079163,2.0016614319425186,0.12619669277632725,0.8703220191470844,0.0034812880765883376,0.1486180763039172,0.029503342188421256,0.7457883126088944,344.28576629411316,156.12959169151645,2.198083067092652,50.0,10.93558571,0.0,0.609355857,0.585165946,-5.14e-06,1
0xc86533607e9d875d28b4c48f4184961932947d49,False,2.999486694985233,0.7498716737463083,0.003980099502487562,0.9950248756218906,0.0009950248756218905,0.14167881113126926,0.0561817803289415,1.0,393.68262871681185,356.1890450294964,1.1029411764705883,50.0,11.49499865,0.385050013,5.26e-14,0.0,-4.1e-16,1
0x351df90f0840e85ebc17b225def49676eb4ffe18,False,3.782049735883644,0.0,0.06930693069306931,0.9306930693069307,0.0,0.22048492692283028,0.17852555320418273,0.0,36.19961890060059,14.587906124122627,2.392857142857143,50.0,11.78861659,0.617886166,4.75e-12,0.291265925,0.600000001,1
0x162989eaf4f18517cc7d66e8311536949a9710e7,False,8.641140049569566,0.0,0.0297723292469352,0.9702276707530648,0.0,0.18309423409903203,0.13990766490668208,0.0,158.5903350273944,123.00917011740205,1.2839506172839505,50.0,12.16303229,0.0,0.621630323,0.285430953,0.012860097,2
0x3b449a17c0230aebaa002982603a5141a250dbae,True,2.825715977699831,0.7064289944249578,0.25,0.6875,0.0625,0.06254550663053987,0.41297540752057993,0.07816198967919566,4.238573966549747,3.5321449721247884,1.0,50.0,12.22315235,0.621804615,0.000426051,0.0,0.2,1
0xf9bd8a3aefb0a9078c938bb3705f38d88ac06669,False,0.9908289345640058,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.22650946766702393,0.0,3.963315738256023,0.9908289345640058,2.0,50.0,15.67343023,0.0,0.0,0.0,0.999747119,1
0xddd4e2f7aa3ce0aaf12047edf3cb7b15f00d7599,False,21.18227501142074,0.0,0.11917098445595854,0.8808290155440415,0.0,0.3096146435452794,0.1159922928709056,0.0,93.93878483325719,62.6258565555048,1.4782608695652173,50.0,16.05257564,0.0,0.660525756,0.037243068,0.0,1
0xec5a5bc94100ebdf75812eefe56fe0f8c3c5efd4,False,31.86861256481007,0.5058509930922234,0.05921052631578947,0.9398496240601504,0.0009398496240601503,0.15569160253144418,0.03709659128415444,0.18404255859338636,296.4286819520429,209.42231114018045,1.4120481927710844,50.0,16.24522574,0.0,0.337547743,0.162532896,0.0,1
0x825700062c49f6126f7c9ae8543704cb36b356bf,False,5.11181244516719,0.511181244516719,0.18867924528301888,0.7924528301886793,0.018867924528301886,0.16081488116028234,0.2683394946242881,0.569680223812208,11.757168623884537,9.712443645817661,1.15,50.0,16.3312773,0.0,0.0,0.0,0.09395525,1
0xa9f9ffacd88767dddb8abe4949b82dda82ee1d5f,False,14.145095423262775,0.0,0.23958333333333334,0.7604166666666666,0.0,0.09831012551240333,0.06234680725182775,0.0,21.525145209312917,23.370157655825455,0.8974358974358975,50.0,16.37401033,0.0,0.0,0.0,0.665513806,1
0xbee12364ecc0450a663da84ecba39fbf9e74600a,False,1.5988495051180103,0.7994247525590051,0.0019940179461615153,0.9970089730807578,0.0009970089730807576,0.4906157739350485,0.03353015605229861,1.0,415.7008713306827,383.72388122832245,1.0810810810810811,50.0,16.47900485,0.664790049,4.4e-12,0.002736216,0.205852052,1
0xc183d5d297801a575ebab65fb863418dd78fe490,False,5.697222039055362,0.0,0.4,0.6,0.0,0.13281687511666979,0.2931055939269492,0.0,4.747685032546134,3.798148026036908,1.0,50.0,16.51350686,0.0,0.0,0.0,0.0,1
0x126d4fcb4040652bfb55f54b3b75a0d67ae6b94e,False,1.0599675595245919,0.0,0.1,0.9,0.0,0.4259117358077585,0.5030958280431123,0.0,5.829821577385256,3.709886458336072,1.375,50.0,16.88714763,0.0,0.0,0.0,0.007921695,2
0x5633ffafc62983abfeeb05c52343cd68690a27df,True,1.2014410140734273,0.0,0.05263157894736842,0.9473684210526315,0.0,0.015980457273919068,0.34098275832045993,0.0,6.007205070367137,15.618733182954555,0.37037037037037035,50.0,17.37051147,0.999819675,-0.673524789,0.585272374,0.0,3
0x141c03c954587f04406967646674f0581dcc2d85,True,2.2986729167326514,1.532448611155101,0.0029850746268656717,0.9950248756218906,0.001990049751243781,0.3535618479880775,0.04190218127624983,0.5085814930226257,501.87692015329554,264.3473854242549,1.893063583815029,50.0,17.74321234,0.0,0.322567877,0.079693045,0.360493069,1
0xae7a2e84758d0cb112e850c93a87e91903319399,False,26.484284520757107,4.181729134856385,0.03639846743295019,0.9578544061302682,0.005747126436781609,0.13846943625819944,0.12579142504040308,0.24722502138986596,373.5678027138371,323.3870530955605,1.1526881720430107,50.0,19.06987978,0.0,0.309301202,0.366456432,0.0,1
0x473585fe3bd123ff5d241b9f3f50a24c646459ef,False,1.9069379793225871,0.0,0.08571428571428572,0.9142857142857143,0.0,0.35926939796292184,0.22898523969273638,0.0,10.805981882827995,9.534689896612935,1.0625,50.0,19.29780763,0.0,0.307021924,0.500000001,0.396716272,1
0xbec65466848e5e1527daf44c42a34fcf2f56b7e3,False,1.9387007691654257,0.0,0.1,0.9,0.0,0.1073053391204309,0.144433404800502,0.0,13.57090538415798,3.8774015383308513,2.8,50.0,19.46727256,0.0,0.694672726,0.049485899,0.147608588,1
0xb935a062d646b5e542c7547b6668bf6d4cfacc26,False,1.9436341802810684,0.0,0.2,0.8,0.0,0.32527554767286565,0.22357160893069553,0.0,7.126658661030584,0.6478780600936894,5.5,50.0,19.89892797,0.69898928,0.0,0.0,0.42375,1
0x2918724697586cad2aab78508f337c8a1e81d19b,True,1.0120075498975944,0.0,0.013513513513513514,0.9864864864864865,0.0,0.00927939462916294,0.23657290735170583,0.0,46.04634352034055,27.83020762218385,1.625,50.0,20.5605689,0.999999531,-0.70560522,1.273069811,0.17982099,3
0x8bbe7ef058cb024b44858e788bc82796613a28f3,True,1.012586171535245,0.0,0.037037037037037035,0.9629629629629629,0.0,0.010383796936067755,0.26952769323374565,0.0,9.113275543817204,17.213964916099165,0.5142857142857142,50.0,20.70560825,0.999971424,-0.707027507,9.500232138,0.0,3
0x53a85d789892f6edb4bd28307043209a3d9a7a10,False,5.263858753123458,0.5263858753123458,0.043668122270742356,0.9519650655021834,0.004366812227074236,0.09103455373074809,0.3897332987851156,0.608447406770348,59.48160391029508,55.270516907796306,1.0660377358490567,50.0,21.98032408,0.0,0.0,0.0,0.000693009,1
0xfb9043d1e7ac75bd314992fb555aafe31f6af7aa,False,1.110355330228818,0.555177665114409,0.029850746268656716,0.9552238805970149,0.014925373134328358,0.002203965900437698,0.2212839545916988,0.2724456798760166,14.989796958089043,20.541573609233133,0.7105263157894737,50.0,22.12039268,0.0,0.721203927,0.153128583,0.0,1
0x2083f4cbc0c7def7ffcd8851a3ce4cedd1d0af6e,True,5.552073640418776,3.5331377711755847,0.03188405797101449,0.9478260869565217,0.020289855072463767,0.18454811232528162,0.22623787818789967,0.28221179364905513,98.92785759291637,66.12014971771451,1.4848484848484849,50.0,22.5656278,0.274343722,4.56e-11,0.0,0.0,1
0x9514ccb3be524f8dabcab7ac84bfc4b4a2dedc16,False,1.5013541479624894,0.0,0.02912621359223301,0.970873786407767,0.0,0.1452852284792839,0.7527616782257677,0.0,48.543784117453825,1.5013541479624894,24.25,50.0,22.70761173,0.0,0.727076117,0.847991282,0.003528902,1
0x27934bd8039d05138f5e6ab9dfd18d5af35561bf,False,65.21525346822655,0.5217220277458123,0.22241992882562278,0.7758007117437722,0.0017793594306049821,0.16846067549482538,0.13129872050617022,0.1711156161734946,105.9095716323999,121.56123246477428,0.8675213675213675,50.0,23.9049848,0.739049854,-6.39e-09,0.250000027,0.05,2
0x09e8f302fb5736d6bb3b7302c54edbea5e38603a,False,1.52786175141595,0.5092872504719833,0.1875,0.75,0.0625,0.019675945787329556,0.25193653452128045,1.0,2.0371490018879332,4.0742980037758665,0.4444444444444444,50.0,24.38658959,0.0,0.0,0.0,0.000836298,2
0x7c466abe103b7307ac2fa4a4788ad3f777270163,False,3.420011705397206,0.5700019508995343,0.1276595744680851,0.851063829787234,0.02127659574468085,0.0035682269988536962,0.12323972216925407,0.01107070919607495,11.400039017990686,11.400039017990686,0.9523809523809523,50.0,25.01106472,0.0,0.0,0.0,0.0,2
0xd65b00e1cec5363c7b48c9f6dfc4910137d8b1d0,True,9.57145138526214,0.0,0.3548387096774194,0.6451612903225806,0.0,0.32532376172909255,0.3514130302325324,0.0,13.0519791617211,4.3506597205737,2.5,50.0,25.35808783,0.753573406,7.1e-06,0.0,0.949999999,1
0x901875f43468abb246b14d95b5aba7a718fafff8,False,5.015415177822783,0.5572683530914204,0.08571428571428572,0.9047619047619048,0.009523809523809525,0.006110378069237077,0.1428862795373095,0.6975029865097171,41.23785812876511,11.702635414919829,3.3636363636363638,50.0,25.38811841,-1.33e-16,0.753881184,0.0,0.019050968,1
0x8619733e0df6a827b0798bf32f051c836710a38d,False,1.083854457414179,0.0,0.03278688524590164,0.9672131147540983,0.0,0.0655866295526166,0.2718884544136834,0.0,6.503126744485074,25.47057974923321,0.25,50.0,25.99899406,0.0,0.759989941,0.847111743,-0.000309075,1
0x3f6ac1acb2cb0ac4ba8fc42792752336db84b0d8,False,3.556846021232193,0.5081208601760275,0.07446808510638298,0.9148936170212766,0.010638297872340425,0.34870565086392424,0.37484029870121,0.17076082723564737,18.80047182651302,24.89792214862535,0.74,50.0,26.66110006,0.0,0.766611001,0.0,0.0,1
0x7fe8ed390f6ee71a4685d74de041f9c43c37f9b3,False,42.07799178039985,0.0,0.14408233276157806,0.855917667238422,0.0,0.44979072554011396,0.4387212517301239,0.0,165.80732475371846,84.1559835607997,1.9585798816568047,50.0,26.8409452,0.0,0.768409452,0.0,0.10425,1
0x39c99091c0883287fea9e2f33529a3b8eed289de,False,430.01914643732067,0.0,0.4603345925526174,0.5396654074473827,0.0,0.08942832504904177,0.012756744399488318,0.0,277.26908621398167,226.8565250841668,1.2195121951219512,50.0,27.25211977,0.0,0.772521198,0.215982399,0.001358206,1
0xad9a09dd820d321ae9f308ad8d51e24b56830f88,False,1.0620261555548727,0.0,0.4,0.6,0.0,0.49015547921483466,0.6084507305931799,0.0,1.593039233332309,0.0,3.0,50.0,27.40429495,0.775847815,-0.001806072,0.0,0.871850045,1
0xd3dca6a606c9568077975fbcded7c6ea1fdb4014,False,9.860655203147758,0.0,0.05660377358490566,0.9433962264150944,0.0,0.015934902607702556,0.019481631876149992,0.0,89.403273841873,74.94097954392296,1.182608695652174,50.0,28.01423105,0.0,0.78014231,0.049,-1.65e-17,1
0x296c453b897928daef386f58fe96f47e7d807f86,False,4.4623942021339875,0.5577992752667484,0.09411764705882353,0.8941176470588236,0.011764705882352941,0.11565069943123632,0.14519011973862317,0.690175009020546,23.427569561203434,18.96517535906945,1.2,50.0,28.12748654,0.0,0.0,0.119740311,0.0,1
0x815826b2d8e5a89cf46fe15bbba8c9695de68116,False,0.5061460592913956,0.0,0.05555555555555555,0.9444444444444444,0.0,0.0,0.3049607532129494,0.0,7.592190889370933,1.0122921185827911,5.0,50.0,28.27163899,0.78271639,7.65e-12,0.0,0.586367115,1
0x2a07160ab59a9a868e2957f394bf6bdd28e91192,False,0.5796784739734142,0.5796784739734142,0.000998003992015968,0.998003992015968,0.000998003992015968,0.0,0.16713983084665604,1.0,351.285155227889,228.3933187455252,1.5341772151898734,50.0,28.64187752,0.0,0.786418775,0.0,0.130862974,1
0xacb2fab50a7ebcdb0157b85b1637cf1a928af4ab,False,52.61553965881831,0.5209459372160229,0.16833333333333333,0.83,0.0016666666666666668,0.23093326620697097,0.201181304109392,0.9047584799474976,156.8047271020229,102.62634963155651,1.52020202020202,50.0,29.3473283,0.0,0.793473283,0.67785,0.0,1
0x88712c242ef56587bdca0de7fe1afe88a56d6ca3,False,106.4690973687469,0.0,0.1728701406120761,0.8271298593879239,0.0,0.15041490035695337,0.04818613084169916,0.0,325.5203503283697,183.901168182381,1.7651933701657458,50.0,29.39737615,0.0,0.793973761,0.5,1.34e-16,1
